"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJA2",2.83761154455367e-12,-0.290407956297275,0.589,0.718,5.99558943248746e-08
"AKT1",2.84019469823057e-12,0.217666583852202,0.966,0.925,6.00104737789136e-08
"UBE2Z",2.87074644982127e-12,-0.236912843757206,0.971,0.988,6.06560017382737e-08
"MAN2B1",2.89494189227576e-12,-0.291265045311575,0.585,0.743,6.11672272418946e-08
"GALE",2.9274416572288e-12,0.235183744123288,0.841,0.711,6.18539147755873e-08
"GABRD",2.94726473541182e-12,0.159880155424007,0.166,0.061,6.22727565945163e-08
"ARHGAP26",2.98888929312672e-12,0.166055372079502,0.237,0.107,6.31522418744744e-08
"GLRX2",2.99860771713406e-12,-0.300077871121753,0.432,0.587,6.33575824553255e-08
"FSTL3",3.07876665289627e-12,0.216166679507904,0.585,0.399,6.50512606090452e-08
"REST",3.0904052203591e-12,0.2727514655364,0.759,0.602,6.52971719009674e-08
"ACP1",3.10695764657554e-12,-0.26786752726399,0.874,0.918,6.56469081144945e-08
"TMEM47",3.16065620003333e-12,0.166679739091896,0.216,0.094,6.67815048505042e-08
"MSRB1",3.19186123074023e-12,0.249033467326939,0.587,0.416,6.74408359443103e-08
"POLB",3.23619888279366e-12,0.266466738347043,0.74,0.579,6.83776461945472e-08
"SMAD4",3.26591283820421e-12,0.264096145815747,0.883,0.782,6.90054723584167e-08
"G0S2",3.3077668906743e-12,0.244899820746018,0.262,0.128,6.98898066330572e-08
"RCAN3",3.47770371133352e-12,0.215699191320461,0.415,0.25,7.34804017167659e-08
"ACAP3",3.61468962151935e-12,0.263749739412803,0.665,0.505,7.63747770130823e-08
"PDPN",3.63093858286948e-12,0.214092838811806,0.289,0.149,7.67181013174493e-08
"SERPINB1",3.67880896599037e-12,-0.263374377295067,0.857,0.92,7.77295546424105e-08
"RPRD1A",3.71399205484456e-12,0.23866377648483,0.895,0.816,7.84729381268106e-08
"FKBP5",3.72547905749383e-12,0.259589497967858,0.7,0.531,7.87156470057871e-08
"ZBTB42",3.74005690961324e-12,0.267736145184675,0.853,0.732,7.90236624432182e-08
"ASCC3",3.7815404029433e-12,0.225104599383547,0.461,0.289,7.99001671737889e-08
"CSGALNACT2",3.81666002663586e-12,0.19595825372403,0.442,0.268,8.06422097027891e-08
"ATP6V0A1",3.85829125392764e-12,-0.299921907442027,0.562,0.687,8.15218359042371e-08
"PLCD1",3.86209094509128e-12,0.184638811154237,0.264,0.128,8.16021195788337e-08
"SPOCK1",3.8630035654747e-12,0.209183121972662,0.289,0.149,8.1621402334915e-08
"CREBBP",3.88394916436397e-12,0.26237465269308,0.776,0.64,8.20639618938464e-08
"TNFRSF25",3.96910123198815e-12,0.201834820060699,0.461,0.281,8.38631399306776e-08
"CAMLG",3.98633980824455e-12,0.262732514682378,0.795,0.635,8.42273738083991e-08
"ZNF35",4.00241572611363e-12,0.172001593783564,0.268,0.131,8.45670418770549e-08
"EBPL",4.14050508101372e-12,0.251006388606626,0.759,0.599,8.74847318567389e-08
"TPI1",4.15389006532534e-12,0.193117103477841,1,1,8.77675431902591e-08
"DUSP23",4.15469371837905e-12,0.263860242532562,0.966,0.927,8.7784523575631e-08
"YAF2",4.17080853058269e-12,0.208847194937874,0.457,0.281,8.81250134426817e-08
"UPF1",4.19810814862123e-12,0.264027298959241,0.922,0.845,8.8701827072218e-08
"PGF",4.24708949039402e-12,0.186475469633854,0.26,0.126,8.97367538425353e-08
"MFGE8",4.29360947990979e-12,0.290395855441525,0.667,0.511,9.0719674701014e-08
"PDPR",4.30667887694371e-12,-0.294890694447638,0.604,0.723,9.09958179909436e-08
"EIF4EBP3",4.36842454099052e-12,0.275505891181483,0.864,0.747,9.23004421265887e-08
"ACTN1",4.37245928427941e-12,0.272520896576497,0.86,0.74,9.23856922175397e-08
"NUDT8",4.39286545215259e-12,0.15344324977345,0.168,0.063,9.28168541385321e-08
"DTD1",4.43373594378199e-12,0.210441649617264,0.415,0.247,9.36804067561697e-08
"GET3",4.56736731730022e-12,-0.277859055714919,0.834,0.916,9.65039040472363e-08
"DTX3L",4.69649618834153e-12,-0.300480194764691,0.834,0.873,9.92322679634681e-08
"PRRT3",4.76230306629412e-12,0.220957098933917,0.524,0.347,1.00622701487728e-07
"TSPAN12",4.81108210709371e-12,0.167947287814183,0.27,0.132,1.01653353840783e-07
"INAFM1",4.87839405321194e-12,0.249790317093089,0.581,0.407,1.03075587950315e-07
"SHROOM1",5.05717033521581e-12,-0.451339906446983,0.363,0.501,1.06852952012775e-07
"AASDH",5.0955008424237e-12,0.213151484023907,0.451,0.281,1.0766283729957e-07
"CAMK2G",5.15142647313628e-12,0.214557715694447,0.488,0.31,1.08844489950897e-07
"AFMID",5.230284634195e-12,-0.343851078626882,0.537,0.654,1.10510684035906e-07
"DSE",5.3476944486892e-12,0.201363080245816,0.323,0.173,1.12991436006354e-07
"MANBA",5.3951500753536e-12,0.202168813309803,0.398,0.234,1.13994125942146e-07
"PLAC9",5.43682315819523e-12,0.1804681391504,0.262,0.127,1.14874636509507e-07
"C1QL1",5.43760402101625e-12,0.188366797419496,0.289,0.148,1.14891135360052e-07
"PITPNC1",5.53612158873591e-12,0.171453475374214,0.275,0.135,1.16972713048401e-07
"LRRC75B",5.53626605949454e-12,-0.302496430088608,0.478,0.619,1.1697576557106e-07
"SLC39A11",5.60795110672905e-12,0.265979139367296,0.876,0.808,1.18490398934078e-07
"AL359697.1",5.61263117481367e-12,0.103578619906167,0.103,0.026,1.18589284092638e-07
"PAICS",5.71003902684268e-12,0.235880805571649,0.975,0.923,1.20647414598159e-07
"ELK1",5.77878952700323e-12,0.249391837587479,0.612,0.438,1.22100043916051e-07
"EIF4EBP2",5.86027705542366e-12,0.261181544243324,0.866,0.792,1.23821793904046e-07
"DLX3",5.89960546272555e-12,0.151543127680152,0.229,0.102,1.24652763821928e-07
"YAP1",6.00000683722441e-12,0.239272227642157,0.482,0.312,1.26774144463715e-07
"DCLRE1C",6.05343354191051e-12,0.189108433669383,0.361,0.203,1.27902997307027e-07
"AHSA1",6.06941966959133e-12,0.247139452257274,0.954,0.907,1.28240768198795e-07
"ADGRA2",6.08102794416911e-12,0.228998515488038,0.352,0.2,1.28486039432349e-07
"SEMA4C",6.15835511856077e-12,-0.305280401049516,0.352,0.508,1.30119885300071e-07
"TMEM33",6.25193285803023e-12,-0.298787755227056,0.66,0.753,1.32097089357321e-07
"NCS1",6.29833557433768e-12,0.193106322682319,0.369,0.209,1.33077532350181e-07
"LRIG3",6.40174252428267e-12,0.16343220327038,0.222,0.099,1.35262417795569e-07
"LYSMD3",6.56803937852519e-12,0.227466483708425,0.541,0.366,1.38776104028859e-07
"C1orf159",6.61255411077204e-12,0.218099283440948,0.465,0.297,1.39716655806502e-07
"TERF2IP",6.72345343145333e-12,-0.278165190575041,0.677,0.803,1.42059847553177e-07
"MMP2",6.90377846086009e-12,0.333704298179035,0.872,0.811,1.45869935099513e-07
"H2AFY",6.9268551651454e-12,0.170526947177323,0.998,0.998,1.46357522784357e-07
"CYGB",6.9305773371958e-12,0.210524018090528,0.3,0.157,1.4643616855761e-07
"GRB14",6.93902057741368e-12,-0.240888021600934,0.052,0.18,1.46614565780174e-07
"TMEM35B",7.09073571928117e-12,0.235329486710856,0.608,0.429,1.49820155012692e-07
"H19",7.25430686489739e-12,0.319826834369848,0.486,0.323,1.53276249748417e-07
"ATP5MPL",7.35025292247119e-12,-0.147808898318107,1,1,1.55303493998894e-07
"TMPO-AS1",7.36044615083195e-12,0.16980239256115,0.222,0.1,1.55518866720928e-07
"IGFBPL1",7.38151597590666e-12,0.14974940976328,0.187,0.075,1.55964051054932e-07
"KMO",7.6381239816695e-12,-0.291194394074915,0.231,0.389,1.61385921608695e-07
"ZP3",7.69141149543301e-12,0.157272561877017,0.197,0.083,1.62511833487004e-07
"VPS37C",7.83437609796156e-12,0.247212221543926,0.702,0.526,1.6553253257383e-07
"PDP1",7.85228258166634e-12,0.250285493017253,0.491,0.321,1.65910878668028e-07
"TDRKH",8.00312654359916e-12,0.206197746381515,0.48,0.303,1.69098060739707e-07
"ICE1",8.02221254905193e-12,0.220854987916668,0.556,0.373,1.69501328948918e-07
"SPATA2L",8.12053339967661e-12,0.215688582683654,0.484,0.312,1.71578750201767e-07
"EFEMP1",8.21741818760079e-12,0.236105401982297,0.474,0.304,1.73625828885817e-07
"DPY19L4",8.57812066986597e-12,-0.288119817702919,0.61,0.729,1.81247111633598e-07
"PIAS2",8.57987291402751e-12,0.232979300995578,0.642,0.457,1.81284134800487e-07
"DDX54",8.67014221464361e-12,0.255762361350308,0.774,0.613,1.83191434853205e-07
"GPT2",8.75514892242032e-12,-0.28746012270382,0.306,0.468,1.84987541581819e-07
"KIF18A",9.00305512628025e-12,0.163208853529754,0.199,0.085,1.90225551763175e-07
"NFATC1",9.06182299865062e-12,0.212919929257702,0.526,0.347,1.91467258138489e-07
"SCLT1",9.24325035623565e-12,0.164284203446233,0.233,0.107,1.95300636776903e-07
"BRCA1",9.29908336836944e-12,0.196736196606665,0.459,0.285,1.96480332490278e-07
"RBM22",9.45503314324438e-12,0.259869446677127,0.763,0.625,1.9977539528361e-07
"NDUFAF6",9.82425242811313e-12,-0.280249203842807,0.792,0.879,2.07576629553602e-07
"ARNT",9.86515354520143e-12,0.225752855984383,0.631,0.445,2.08440829256561e-07
"PWWP3A",9.90437914600435e-12,0.245011617577547,0.683,0.523,2.09269626975926e-07
"PPP2R5C",1.01925997490326e-11,-0.277272944590451,0.719,0.827,2.1535944009731e-07
"CENPC",1.0221743299117e-11,0.198499001841534,0.392,0.231,2.15975214167042e-07
"DBNL",1.02410876782526e-11,0.236229742767179,0.929,0.869,2.16383941553799e-07
"KLHL8",1.02557441756197e-11,0.189583834374694,0.392,0.231,2.16693618686669e-07
"AJM1",1.03473406261048e-11,0.202769929966396,0.419,0.253,2.18628960088968e-07
"STRIP1",1.03592766092065e-11,0.212953548912718,0.39,0.234,2.18881155475925e-07
"NDUFA11",1.03671511739834e-11,0.19277841904447,0.998,0.995,2.19047537155096e-07
"TUSC2",1.05837050940293e-11,-0.269129906268124,0.753,0.859,2.23623104931744e-07
"DERL3",1.06989994633378e-11,0.194854561824644,0.294,0.153,2.26059159660864e-07
"KPNA3",1.07377115162899e-11,0.192532079342663,0.474,0.296,2.26877106627689e-07
"NKAP",1.08018658422021e-11,0.255534041229715,0.646,0.477,2.28232623379887e-07
"TGIF1",1.08764564034251e-11,0.242457779618711,0.899,0.84,2.29808647347968e-07
"PLEKHF1",1.08945767982792e-11,0.198234863512489,0.411,0.244,2.3019151317084e-07
"TMEM145",1.10633557551688e-11,-0.174472449105846,0.036,0.154,2.33757643750961e-07
"KIAA0513",1.11990246620025e-11,0.215072930589235,0.451,0.281,2.36624192083451e-07
"IRF2BPL",1.12220356707134e-11,-0.282094875651029,0.862,0.904,2.37110391686503e-07
"SPEN",1.12629037361365e-11,0.222073448121907,0.509,0.334,2.37973893040827e-07
"JUNB",1.1387086677128e-11,0.195131343587551,0.985,0.956,2.40597754401037e-07
"KCTD15",1.14310350621195e-11,0.231429114222451,0.577,0.399,2.41526339827523e-07
"COX8A",1.1494214268294e-11,0.166272581354893,1,0.999,2.42861253274784e-07
"LUC7L3",1.16872615612108e-11,-0.240042784380057,0.956,0.969,2.46940149526822e-07
"EDRF1-DT",1.16983677106448e-11,0.108395905346225,0.111,0.031,2.47174811358213e-07
"FAM160B2",1.17660778784072e-11,0.263072449582567,0.648,0.487,2.48605459492866e-07
"MSRB3",1.18362986693458e-11,0.15112092528179,0.197,0.083,2.50089154584608e-07
"HSD17B4",1.19233117904339e-11,0.242673452385114,0.889,0.785,2.51927654820077e-07
"DCHS1",1.19664137655054e-11,0.20002052846692,0.432,0.264,2.52838356451363e-07
"MON2",1.20761222767916e-11,0.249911201507328,0.774,0.621,2.55156387586331e-07
"KDM3B",1.21750274643909e-11,0.264989415603472,0.776,0.644,2.57246155295115e-07
"DPYSL3",1.22735046675397e-11,0.261124631312071,0.491,0.331,2.59326880120446e-07
"CHMP5",1.26019014982655e-11,-0.250538494405585,0.895,0.957,2.66265576756853e-07
"SLC25A29",1.2719356595703e-11,-0.28359160945473,0.853,0.906,2.68747285510609e-07
"SRP72",1.27817171638444e-11,0.216879288429993,0.969,0.912,2.70064901954869e-07
"ZBTB16",1.2941560511176e-11,0.148570751194247,0.182,0.074,2.73442232040638e-07
"ASH2L",1.29705273311758e-11,-0.303104394780762,0.444,0.591,2.74054271980414e-07
"GSE1",1.3004587148202e-11,-0.265958057425498,0.904,0.941,2.74773921854359e-07
"HAGHL",1.3071490491106e-11,0.251838115775541,0.738,0.582,2.76187522586579e-07
"CD248",1.31292914141497e-11,0.232742304534702,0.409,0.249,2.77408798289568e-07
"PPP1R11",1.32383087050819e-11,-0.270542847510494,0.788,0.856,2.79712224629675e-07
"FBLN1",1.32879174074603e-11,-0.312673702250282,0.583,0.722,2.80760406902229e-07
"CXXC1",1.35008769494036e-11,0.252229182623502,0.839,0.712,2.85260029063949e-07
"NRTN",1.36533792774806e-11,0.16295228964242,0.235,0.109,2.88482250753889e-07
"KAT6A",1.4257333759768e-11,0.240707823615488,0.824,0.721,3.01243205010137e-07
"DHRS4L2",1.43269375233643e-11,-0.273501825041145,0.407,0.562,3.02713862931165e-07
"BRPF1",1.44475829808094e-11,0.219562307864838,0.436,0.276,3.05262980801521e-07
"BCAT1",1.45588054073391e-11,0.166421123799808,0.218,0.098,3.07612999451669e-07
"TRAF3IP2",1.45645267346542e-11,0.178220237989645,0.314,0.169,3.07733885376509e-07
"STARD7",1.45888660956906e-11,-0.259082962958638,0.868,0.931,3.08248151735846e-07
"TMEM181",1.47039696713677e-11,0.229695530849882,0.805,0.65,3.10680175186328e-07
"N6AMT1",1.48687619100438e-11,0.20117161187291,0.472,0.297,3.14162070397315e-07
"MPG",1.49145139448901e-11,0.269955831677482,0.843,0.759,3.15128765141583e-07
"MAFF",1.50208363400771e-11,0.212558067529448,0.528,0.35,3.17375251029489e-07
"FEN1",1.5340335152804e-11,0.211152616818307,0.476,0.302,3.24125941443595e-07
"ZNF92",1.5412006239444e-11,0.153426541839142,0.218,0.097,3.25640279833212e-07
"PHF13",1.55278283144951e-11,0.213809965600539,0.476,0.305,3.28087484456967e-07
"KIF16B",1.56610785157096e-11,-0.297185142146884,0.371,0.522,3.30902927958428e-07
"PHRF1",1.56980207501192e-11,0.232001003649561,0.604,0.426,3.31683480429268e-07
"MAPK15",1.5874994842603e-11,0.232542838336507,0.451,0.289,3.35422766029359e-07
"DHX35",1.58860585455772e-11,0.189076023970905,0.335,0.186,3.356565310095e-07
"SSR4",1.63217107176294e-11,-0.168544844995541,0.998,0.999,3.44861425752791e-07
"MOSPD3",1.65070614418314e-11,0.182294482030596,0.398,0.235,3.48777701204455e-07
"HIKESHI",1.65887301076462e-11,0.244955172520661,0.574,0.417,3.50503278444456e-07
"SEMA7A",1.659571530081e-11,0.160142756055596,0.235,0.109,3.50650868590814e-07
"CYSTM1",1.67825227597073e-11,-0.281392134689161,0.761,0.829,3.54597923389856e-07
"SAE1",1.68038160959245e-11,0.241370718194939,0.86,0.74,3.55047830290788e-07
"A4GALT",1.68925697590913e-11,0.20329166374728,0.367,0.214,3.56923106439839e-07
"ORC6",1.69834516346127e-11,0.197627337360953,0.423,0.257,3.58843349587731e-07
"ARIH2",1.70048614784452e-11,0.254556771741288,0.883,0.8,3.59295718178068e-07
"ERBIN",1.70787021646025e-11,-0.272048320216988,0.732,0.828,3.60855898035885e-07
"TENT4A",1.71451893801218e-11,0.242408799501813,0.639,0.462,3.62260706412594e-07
"PDE4A",1.7154979729771e-11,0.156077752131229,0.216,0.096,3.62467566710331e-07
"SRPX",1.78232348608214e-11,0.138629505508446,0.161,0.061,3.76587129374295e-07
"FAM192A",1.80268132707288e-11,-0.279239638033757,0.723,0.825,3.80888537597229e-07
"ACOX1",1.80635909355234e-11,-0.286260635600204,0.507,0.648,3.81665612876674e-07
"TMEM238",1.81142131915798e-11,-0.291628253274718,0.618,0.73,3.82735210524889e-07
"HARS",1.8300909015942e-11,0.26305103301364,0.811,0.669,3.86679906597839e-07
"AHI1",1.83502244801196e-11,0.195133620925991,0.394,0.235,3.87721893040447e-07
"CCDC107",1.86212296832687e-11,0.250845873132125,0.543,0.383,3.93447961977784e-07
"CCNB1",1.8905545006717e-11,0.307761127803157,0.776,0.657,3.99455260446924e-07
"CALCOCO2",1.96648695449827e-11,-0.281764790333201,0.807,0.871,4.15499028615939e-07
"KLF4",1.98893618652e-11,0.185644834429483,0.358,0.204,4.2024232684981e-07
"PGLS",1.99306542639269e-11,-0.268380928958528,0.805,0.89,4.21114793942511e-07
"GSTCD",2.01867422050213e-11,0.181669722020134,0.34,0.189,4.26525676049894e-07
"PIGR",2.02548757700809e-11,-0.183774292686195,0.05,0.175,4.27965270146039e-07
"OSTC",2.0538904701555e-11,0.24629972818203,0.845,0.723,4.33966517439156e-07
"FKTN",2.0691276254123e-11,0.205446498473091,0.495,0.322,4.37185975973366e-07
"RPH3AL",2.07299749720759e-11,-0.240532532061339,0.174,0.331,4.38003641184991e-07
"ATP5MF",2.07495173393131e-11,0.187773122125121,0.998,0.994,4.38416551862346e-07
"RCHY1",2.12446395424684e-11,0.205401846313445,0.476,0.302,4.48877988892814e-07
"PLVAP",2.14393579941257e-11,0.37017695576911,0.602,0.455,4.52992195057882e-07
"MUC19",2.17366293626913e-11,0.320146403546233,0.734,0.587,4.59273241804304e-07
"BICDL2",2.23412811429899e-11,0.233220010938722,0.606,0.438,4.72048929270233e-07
"FANCD2",2.25037042948017e-11,0.201039605189572,0.403,0.242,4.75480768044865e-07
"CSE1L",2.27047823319647e-11,0.282143527040587,0.826,0.73,4.79729345892082e-07
"RUNX1",2.2907830175574e-11,0.230367296464423,0.556,0.382,4.84019543779703e-07
"CKAP5",2.31992167513207e-11,0.26252288332402,0.751,0.594,4.90176250738654e-07
"MAD2L1BP",2.33151341974534e-11,-0.27902410007699,0.403,0.547,4.92625470457993e-07
"DBF4",2.41562864155953e-11,0.172518579619086,0.312,0.168,5.10398175675112e-07
"FBXL2",2.50481542552036e-11,0.180026728535783,0.291,0.154,5.29242451258197e-07
"ANAPC15",2.51257345546663e-11,0.203046415195306,0.455,0.287,5.30881645405544e-07
"ADORA3",2.51547860363947e-11,0.142473376668278,0.197,0.084,5.31495474162984e-07
"COQ3",2.58414702447668e-11,0.171967570451659,0.279,0.144,5.46004424801677e-07
"MTX1",2.63480696997714e-11,0.198030044421486,0.969,0.944,5.56708364686469e-07
"FIGNL1",2.66448659765827e-11,0.194621566500546,0.283,0.149,5.62979373219217e-07
"HSPG2",2.72504222053859e-11,0.30831291929916,0.864,0.78,5.757741707776e-07
"BANF1",2.73420681750459e-11,0.216873987362163,0.983,0.956,5.77710558470545e-07
"AP5Z1",2.7579195309925e-11,0.265595085372863,0.765,0.621,5.82720817703406e-07
"DYNC2H1",2.76616609629898e-11,0.137533494964606,0.172,0.068,5.84463234487012e-07
"PVT1",2.77925567089294e-11,0.252142241059862,0.748,0.606,5.87228930702969e-07
"FAM32A",2.81819588518681e-11,-0.279633657556954,0.713,0.816,5.95456608581121e-07
"HELLS",2.83318074610287e-11,0.23438499938284,0.482,0.32,5.98622759844075e-07
"SPATS2",2.84899023949117e-11,0.206152621886145,0.566,0.383,6.01963147702088e-07
"MEPCE",2.90023533244922e-11,0.240390586186609,0.698,0.547,6.12790723393196e-07
"APLP2",2.92308910352806e-11,-0.22469697296165,0.956,0.978,6.17619496684443e-07
"TREM1",2.95134602551954e-11,0.102874724717773,0.101,0.027,6.23589901732023e-07
"EED",2.97391079068817e-11,0.210015412120465,0.465,0.301,6.28357610964503e-07
"UBL5",3.03114505398801e-11,0.134963127850098,1,1,6.40450638457126e-07
"ZDHHC23",3.05833126151793e-11,0.173953517017356,0.302,0.161,6.46194812246124e-07
"GATA6",3.07793921290327e-11,0.189764084885004,0.308,0.167,6.50337776294332e-07
"DCPS",3.0926188587348e-11,0.220330140932384,0.432,0.271,6.53439438662076e-07
"SPSB3",3.10486424358773e-11,0.259884040655619,0.843,0.732,6.56026766027651e-07
"NFASC",3.11897985234171e-11,0.142838918267792,0.197,0.085,6.59009253001279e-07
"TUSC8",3.13211456031608e-11,-0.202301434170073,0.069,0.199,6.61784485449184e-07
"PITPNA",3.15342299451945e-11,-0.274918214774162,0.616,0.732,6.66286744512014e-07
"PHF2",3.19948323056247e-11,0.256381449812586,0.587,0.429,6.76018811785543e-07
"MIS12",3.24700668553503e-11,-0.265712296140832,0.354,0.51,6.86060042586697e-07
"TMC4",3.26121503391015e-11,-0.243193322256844,0.881,0.952,6.89062124514876e-07
"HOXC-AS3",3.26200403851633e-11,-0.170667267382436,0.04,0.157,6.89228833298115e-07
"DOK4",3.39655761926918e-11,0.185931552518095,0.323,0.178,7.17658659375385e-07
"GABARAPL1",3.42225288727892e-11,-0.2866328689106,0.342,0.49,7.23087812553163e-07
"FOXRED1",3.43061309403559e-11,0.207432282427836,0.516,0.34,7.24854240638781e-07
"C19orf48",3.53130412746279e-11,0.232464857409438,0.92,0.882,7.46129249091612e-07
"POFUT2",3.53942435757659e-11,0.195547434317569,0.537,0.356,7.47844972512358e-07
"SFT2D1",3.59329386985009e-11,0.24602552704869,0.763,0.6,7.59227061760625e-07
"ZNF696",3.62097424972693e-11,0.180207076687889,0.348,0.198,7.65075649224804e-07
"SMIM1",3.64506772256736e-11,-0.281583317099342,0.344,0.499,7.70166359101259e-07
"ATP23",3.74058227198806e-11,0.186003444236207,0.329,0.184,7.90347628248357e-07
"GHDC",3.78531354551063e-11,-0.294362069778752,0.461,0.606,7.9979889903094e-07
"MCRIP1",3.91329468804965e-11,-0.261643148206102,0.811,0.865,8.26840034638011e-07
"RAB25",3.92699081168661e-11,-0.247721603211372,0.906,0.942,8.29733888601265e-07
"AF001548.2",3.94708325752758e-11,0.116523786229625,0.126,0.041,8.33979221483001e-07
"GRK6",3.97903975273788e-11,0.225048243007794,0.73,0.55,8.40731309355986e-07
"COL7A1",4.08258877880631e-11,-0.270947494804289,0.308,0.459,8.62610183073985e-07
"AL162258.2",4.09867146384961e-11,0.116858401803638,0.128,0.042,8.66008293596783e-07
"METAP1D",4.09872263159104e-11,0.16424549447311,0.256,0.127,8.6601910482887e-07
"B3GLCT",4.11471702584343e-11,0.167864540669476,0.31,0.167,8.69398560390459e-07
"AP3M2",4.14776953598118e-11,0.245127780895263,0.683,0.529,8.76382225257463e-07
"RAB35",4.15999082524419e-11,0.244797807883978,0.686,0.519,8.78964461465844e-07
"UBE2L3",4.18438763821301e-11,-0.253948160615774,0.893,0.935,8.84119264078026e-07
"SLC26A6",4.25547896548587e-11,0.228345450883277,0.484,0.323,8.9914015061751e-07
"CCT5",4.25628506256553e-11,0.194898418082079,0.998,0.991,8.9931047086947e-07
"SETD2",4.26008495378669e-11,0.250401042771724,0.715,0.56,9.0011334988559e-07
"NCOA2",4.3360435350085e-11,0.247406533253032,0.727,0.579,9.16162638511946e-07
"ATAD3A",4.53207521271615e-11,0.246404068776535,0.606,0.444,9.57582171694795e-07
"RAB11B-AS1",4.54869882563213e-11,0.168587824311853,0.226,0.107,9.61094574867812e-07
"SYMPK",4.56426551638603e-11,-0.270965658544681,0.7,0.803,9.64383660957205e-07
"GBP2",4.60404290096645e-11,-0.357299894740996,0.34,0.479,9.72788224545202e-07
"ABCG1",4.61377388556656e-11,-0.294885019952311,0.629,0.725,9.74844284281358e-07
"MRM3",4.6142643714548e-11,-0.275505356991599,0.405,0.553,9.74947919044684e-07
"PIGN",4.65151787449314e-11,0.240079532998874,0.633,0.477,9.82819211701656e-07
"TARS2",4.69031898139197e-11,0.236499796473788,0.74,0.584,9.91017497578309e-07
"PGP",4.72975036459202e-11,0.218403400248839,0.736,0.555,9.99348954534648e-07
"RAD51",4.77833593511202e-11,0.199115318707107,0.321,0.18,1.00961459972982e-06
"ABITRAM",4.83313882618635e-11,0.183493053157316,0.434,0.268,1.02119390258491e-06
"P4HA3",4.95632816796796e-11,0.125717140312247,0.151,0.056,1.04722257860995e-06
"KXD1",4.99975669788839e-11,0.241038327981991,0.782,0.634,1.05639859269684e-06
"ACE",5.04608606869184e-11,-0.251801668272518,0.252,0.41,1.0661875254539e-06
"KHDRBS1",5.05016756692522e-11,0.217103033362138,0.939,0.869,1.06704990521563e-06
"FRMD6",5.05648621614281e-11,0.202701528335439,0.52,0.347,1.06838497260881e-06
"PGM5-AS1",5.06130800372369e-11,-0.387983782506321,0.063,0.184,1.06940376810678e-06
"PANK3",5.1164792853728e-11,0.224489063007758,0.941,0.875,1.08106090820642e-06
"PRCC",5.13303130222734e-11,-0.291219335437644,0.665,0.76,1.08455818384762e-06
"SDR39U1",5.19533904260028e-11,-0.279774133384907,0.566,0.686,1.09772318631101e-06
"ESPL1",5.31608300757735e-11,0.219260361985285,0.56,0.384,1.12323517867102e-06
"CDK5RAP3",5.41745016092905e-11,-0.220603415823556,0.983,0.987,1.1446530445027e-06
"ELP5",5.42820126791459e-11,-0.256669461617213,0.384,0.542,1.14692464589767e-06
"UCHL3",5.44234369119909e-11,0.222695733428774,0.543,0.381,1.14991279851346e-06
"ELOC",5.52473237846315e-11,0.203171743956605,0.975,0.97,1.16732070424548e-06
"AC074032.1",5.6354436744636e-11,0.117862714437923,0.126,0.041,1.19071289397741e-06
"CRYM",5.66289234152285e-11,0.104596394227665,0.101,0.028,1.19651252284036e-06
"OIP5",5.68620466956137e-11,0.141551067828651,0.241,0.115,1.20143818463162e-06
"TICRR",5.7041244194756e-11,0.13274494925659,0.166,0.065,1.205224448591e-06
"CLIC4",5.74821754238353e-11,0.265655027372387,0.755,0.618,1.21454088453022e-06
"GSTZ1",5.78472800985864e-11,-0.304939982208652,0.514,0.627,1.22225518120303e-06
"KDELR2",5.83361790191248e-11,0.191042116707817,0.992,0.984,1.23258512649509e-06
"AC099518.5",5.84316853319231e-11,0.110783388791881,0.109,0.032,1.2346030793782e-06
"SLC1A5",5.85314931904595e-11,0.208439400697062,0.994,0.97,1.23671191962122e-06
"RNF103",5.93215722269011e-11,-0.274211444790239,0.465,0.604,1.25340549958219e-06
"RNF220",6.01744233034016e-11,0.227381859615593,0.637,0.473,1.27142538997757e-06
"EXOSC1",6.05506965365614e-11,0.213575752233886,0.719,0.547,1.27937566712101e-06
"C11orf74",6.09571386212115e-11,0.187153583334162,0.363,0.213,1.28796338192758e-06
"ATP5ME",6.10472548397113e-11,-0.161752253183407,1,1,1.28986744750826e-06
"TSC22D3",6.19090836409555e-11,-0.207307803061156,0.985,0.988,1.30807702824975e-06
"TMBIM6",6.20223799008711e-11,-0.140255296449583,1,1,1.31047086492551e-06
"ZNF618",6.20334302141287e-11,0.197033153841473,0.369,0.219,1.31070434699433e-06
"FRG1",6.2070014111792e-11,0.209633190621106,0.585,0.408,1.31147732816805e-06
"TMTC3",6.21377347990811e-11,0.231569123676005,0.549,0.381,1.31290819856978e-06
"MGAT1",6.30174511960089e-11,0.22740100835886,0.916,0.849,1.33149572632047e-06
"CBL",6.55667938581205e-11,0.171372615445757,0.312,0.17,1.38536078742823e-06
"SMAP2",6.76190603893079e-11,0.235421872056012,0.694,0.529,1.42872312696569e-06
"APOLD1",6.82352885117867e-11,0.195021319694955,0.34,0.194,1.44174341096554e-06
"MANEA",6.82886200144104e-11,0.201045694784383,0.346,0.202,1.44287025228448e-06
"TUBE1",6.88081184949848e-11,0.172818804437869,0.335,0.188,1.45384673568053e-06
"ETNK1",6.90683878003804e-11,-0.272956477245606,0.65,0.779,1.45934596583424e-06
"HOMEZ",6.90733875094054e-11,-0.25429056436986,0.264,0.42,1.45945160468623e-06
