"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RECK",0.00156413162694338,0.0993911238059845,0.155,0.086,1
"CLMP",0.00156650351798333,0.0846370873642398,0.17,0.095,1
"GTF3C2",0.00157290322500871,-0.160061108675789,0.587,0.677,1
"RAB34",0.00157306864510289,0.115493324230112,0.335,0.237,1
"C5orf24",0.00157444989484831,0.142995236725672,0.771,0.716,1
"TBPL1",0.00158032801618051,0.116791036112924,0.392,0.289,1
"NAGK",0.00158437644767686,-0.17265310264219,0.78,0.826,1
"CHD3",0.00159930409164072,0.143633463060958,0.945,0.929,1
"SF3B5",0.0016088377078216,0.129673457419893,0.994,0.988,1
"COL8A1",0.00161020578039275,0.18208942722726,0.488,0.406,1
"CRCP",0.0016104489199225,0.138377491261957,0.415,0.315,1
"GJB2",0.00161233140592989,0.142817400664937,0.335,0.244,1
"AC018413.1",0.00162733074062364,0.0935556382534008,0.161,0.09,1
"SCARA3",0.00163124157419289,0.133655282254252,0.35,0.254,1
"DBT",0.00163409709848334,0.134340129447119,0.367,0.269,1
"UTP3",0.00163997313845988,0.142751891712445,0.514,0.423,1
"PRPSAP1",0.00164476813472793,-0.164845912735077,0.686,0.763,1
"IGLC3",0.00164558164547334,0.148642690984604,0.396,0.528,1
"NUDT3",0.00164803998431095,0.124561990957668,0.608,0.501,1
"RHOBTB3",0.00165313190311461,0.113019217982845,0.3,0.205,1
"SUZ12",0.00165394031791276,-0.16059889336954,0.759,0.807,1
"TRAPPC6B",0.00165462024739784,0.130070393591701,0.423,0.328,1
"PIP4K2B",0.00165541940431774,-0.155369422989438,0.769,0.831,1
"SECISBP2L",0.0016650011693762,-0.141482849165727,0.405,0.501,1
"POLE2",0.00166577313220741,0.1000396718236,0.189,0.112,1
"TMEM74B",0.00167132402675906,-0.112541026875402,0.145,0.225,1
"CD3G",0.00168652931062434,0.0888737541712735,0.143,0.076,1
"ZDHHC6",0.00169317532081423,-0.128551625647791,0.568,0.653,1
"AC008014.1",0.00169839862318888,0.0908713565500043,0.143,0.076,1
"NUB1",0.00169956165423464,0.141114248540345,0.646,0.567,1
"STARD8",0.00170640732901261,0.0812821082442787,0.159,0.088,1
"UBR2",0.00170661247395476,-0.156142740863912,0.547,0.655,1
"VRK3",0.00170891740842223,-0.139515123396033,0.635,0.721,1
"THAP5",0.00171195731085516,0.118057506882361,0.415,0.308,1
"UQCC3",0.00171405669562635,0.145581769322138,0.91,0.902,1
"IGLC7",0.00171541336954876,1.09527042767573,0.39,0.298,1
"CDK2AP1",0.00171589837236414,0.14580725750547,0.809,0.775,1
"RUVBL2",0.00172948068833032,-0.144980437357981,0.943,0.951,1
"RBM5",0.00173053360524938,0.121219077606303,0.874,0.829,1
"TP53I13",0.00173172631909968,0.162357169829205,0.849,0.802,1
"NCOA3",0.00173388183028086,-0.152814522699912,0.597,0.665,1
"TENT4A",0.00174088303714329,0.161304745804429,0.639,0.548,1
"CRNKL1",0.00174539981844356,-0.15610500401842,0.709,0.763,1
"ZNF687",0.0017604438974765,0.155347043502696,0.7,0.626,1
"SNRPF",0.00176524477414233,0.124561990957668,0.969,0.954,1
"POGZ",0.0017669690543323,0.167757616302206,0.943,0.905,1
"N4BP1",0.00176861731962223,-0.130914763016272,0.591,0.682,1
"HES6",0.00177578380365301,0.167153867682136,0.799,0.741,1
"BX664727.3",0.00177603394686441,0.1000396718236,0.216,0.134,1
"RTP4",0.00177761303555944,-0.149085888519555,0.683,0.763,1
"LINC01770",0.00178470374316124,0.0856060403373624,0.143,0.076,1
"PARVB",0.0017849683355477,-0.130888002087679,0.296,0.391,1
"GALK1",0.00178605613376536,0.154461454078979,0.717,0.67,1
"DSTYK",0.00179868624848078,0.132163874879239,0.69,0.594,1
"ABCC4",0.00179893529071471,0.0824867781509305,0.109,0.051,1
"NCAPD3",0.00180694853449797,0.126586826435159,0.409,0.311,1
"PYGO1",0.00181166271142027,-0.116178981892648,0.149,0.23,1
"ACTR3",0.00181997644018447,-0.163190366940305,0.786,0.848,1
"EFNA5",0.00182170897432899,0.0887711487895104,0.126,0.064,1
"FAM71D",0.00182758502971848,0.114046529817479,0.287,0.198,1
"ABCC10",0.00182941682736153,-0.145585055750565,0.333,0.423,1
"PACS1",0.00183235574019933,0.124038991118376,0.507,0.401,1
"TBX19",0.00183394826762669,-0.112049823940485,0.111,0.183,1
"CMTR1",0.00183447433513088,-0.149009543146667,0.671,0.76,1
"LYPLA2",0.00183879016641095,0.153554288075722,0.782,0.738,1
"ENDOD1",0.00183937810227153,0.0962547242021363,0.189,0.112,1
"GRK2",0.00184092831343462,0.141371693421695,0.774,0.702,1
"TTC12",0.00184922781578034,0.10966123795461,0.379,0.276,1
"UBA6-AS1",0.00185806599862486,0.10946908474353,0.264,0.176,1
"KIAA1958",0.00186405770241208,0.123498644647589,0.266,0.181,1
"NUBP2",0.0018686712820569,0.133206535758799,0.906,0.853,1
"TOPBP1",0.00187056857418217,-0.129989841270329,0.512,0.609,1
"SIRT7",0.00188018009323618,-0.151042473854772,0.736,0.804,1
"ZNF100",0.00188727582369628,0.130217820488625,0.279,0.193,1
"ITPRIP",0.00188929166137804,0.122870380204485,0.266,0.178,1
"STUB1",0.00189250809293507,0.153186846741036,0.95,0.914,1
"NFXL1",0.00189662783054294,0.105034581743992,0.329,0.23,1
"CDC37",0.00190225341618464,0.12308975611177,0.931,0.905,1
"DDX1",0.00190531663358209,-0.115293616314994,0.683,0.765,1
"DGKQ",0.00191055749683614,-0.117551763249027,0.369,0.467,1
"SCYL3",0.00191383123741406,-0.144801036396624,0.503,0.597,1
"MGST2",0.00191513599832902,0.156021575893972,0.648,0.557,1
"HSPB2",0.00191601190708319,0.0709616372055927,0.103,0.046,1
"ARRDC1",0.00191945678994375,-0.114639917761712,0.973,0.978,1
"DPYSL2",0.00192163348291928,0.157915193532404,0.472,0.372,1
"USP40",0.00192271088803937,-0.165874534848419,0.415,0.494,1
"DARS2",0.00192689785902489,-0.162250745552283,0.583,0.68,1
"GTF2E1",0.00193012666835571,-0.114641907849231,0.325,0.433,1
"TPM2",0.00193018147082494,0.150514985183844,0.816,0.775,1
"WWTR1",0.00193743397287841,-0.120307823527824,0.382,0.489,1
"NXN",0.0019434588832377,0.105964505780705,0.258,0.171,1
"JADE2",0.00194513167116494,0.146707731324885,0.761,0.689,1
"TRIM17",0.0019468304190168,0.0811123900876758,0.143,0.076,1
"OSBPL9",0.00194871394870597,-0.15229815087869,0.423,0.513,1
"DDRGK1",0.00195210572902283,-0.143452083051135,0.931,0.934,1
"MARCH7",0.00196482495191924,-0.137531492681245,0.623,0.741,1
"SMC1B",0.00196843785659139,-0.0942906422869907,0.065,0.125,1
"CALCOCO2",0.0019695880765861,-0.175784453495159,0.807,0.836,1
"GRN",0.00197762144667339,-0.0989143782302446,1,1,1
"TBC1D2B",0.00198303954259436,0.153038862840928,0.495,0.401,1
"GANAB",0.00199026108670029,0.14681782620926,0.866,0.831,1
"WNT7B",0.00199079866933486,0.121519399234051,0.249,0.166,1
"DSEL",0.00199095536711745,0.0801401143858948,0.132,0.068,1
"B4GALNT3",0.00199176055151223,0.0785065102739582,0.115,0.056,1
"BRK1",0.00199373324462776,-0.12602383986003,0.987,0.988,1
"FARSA",0.00199484764734351,-0.155932274338275,0.784,0.829,1
"C3orf14",0.00199581603467929,-0.12902881436867,0.478,0.567,1
"TNPO2",0.00200246261701694,0.148035704353243,0.583,0.494,1
"TATDN3",0.00200340163519889,-0.151092644953903,0.411,0.496,1
"DIAPH1",0.00200621318288152,0.152399040860818,0.671,0.611,1
"RNF216",0.0020089708157344,-0.132900472053054,0.476,0.572,1
"STMP1",0.00201066184456659,0.153878958702522,0.78,0.731,1
"NID2",0.0020110152543763,0.125633853240441,0.317,0.225,1
"TMEM144",0.0020195036872211,0.119864650179849,0.547,0.443,1
"PRRC2A",0.00202483355228196,-0.145587503570757,0.943,0.958,1
"MBNL2",0.00202842882312984,-0.151603031993193,0.367,0.465,1
"PLEKHS1",0.00203167515128787,-0.186230646854774,0.723,0.763,1
"P2RY2",0.0020499021339186,0.106311029436488,0.306,0.213,1
"PRKACA",0.00205007605680221,-0.161830009573061,0.648,0.733,1
"EXOSC1",0.00205613414143146,0.117368488326018,0.719,0.623,1
"AURKAIP1",0.00205896317802496,-0.140997801796616,0.954,0.963,1
"ZNF48",0.00205949220302639,0.130726575681266,0.499,0.399,1
"FNDC1",0.00206323251156628,0.101096204306475,0.358,0.252,1
"CLASP1",0.00206585510915493,-0.146110576177003,0.373,0.467,1
"MMP25-AS1",0.00206868115139998,0.119148494771304,0.281,0.193,1
"KAT2A",0.00207551184443762,-0.155702964155658,0.864,0.89,1
"AFDN",0.00207647870570893,-0.129116451732149,0.742,0.819,1
"TOM1",0.00208402996183958,0.149450533284397,0.637,0.555,1
"M6PR",0.0020876572823462,-0.148653215553381,0.721,0.795,1
"POLR3GL",0.00209616374537536,0.117055648839201,0.226,0.147,1
"MHENCR",0.00210313402554193,0.108378972736329,0.405,0.303,1
"ANKRD22",0.00210479633054443,0.119635151898837,0.21,0.132,1
"DYRK4",0.00210702175601109,-0.155033448307511,0.501,0.594,1
"SURF1",0.00211257051296017,-0.160359072092593,0.87,0.927,1
"ATN1",0.00211477219279393,-0.154348119237604,0.811,0.873,1
"FOXP1",0.00211535278640592,-0.151004936907253,0.572,0.641,1
"FBXO28",0.00211722753800917,-0.132235732596253,0.767,0.839,1
"FRY",0.00212094561102758,0.0929849142896493,0.172,0.1,1
"FBXO27",0.00212094561102758,0.0929849142896493,0.172,0.1,1
"NSD2",0.00212210183350886,-0.136090550308533,0.558,0.66,1
"NCBP2AS2",0.00212699141459088,-0.148110496924215,0.679,0.758,1
"GGNBP2",0.00212890824664749,-0.148770493859747,0.683,0.748,1
"ITGAL",0.00213294104598423,-0.114308535863948,0.325,0.428,1
"DLL3",0.00213328083416016,-0.0998178356955431,0.105,0.176,1
"ANKS1A",0.00213412801452341,-0.163812356611216,0.428,0.526,1
"MAGT1",0.00213474083971556,-0.143646399973554,0.669,0.743,1
"SNAPC1",0.00213572185563156,0.121215181973437,0.333,0.242,1
"RTN4RL2",0.00213663146029189,0.109870681183294,0.218,0.139,1
"SNCG",0.00214261010308989,-0.14695586804695,0.291,0.384,1
"SLC12A2",0.00214460232339168,0.127536280264023,0.841,0.792,1
"FDX2",0.00215086714469486,0.137302977865976,0.579,0.489,1
"RAB11B",0.00215594774068204,-0.143885911062489,0.688,0.765,1
"UBE2C",0.00216711236577958,0.17983753094669,0.891,0.88,1
"SCOC",0.00217700254372158,0.135046121651513,0.774,0.729,1
"MTERF4",0.00217766850108521,-0.169787774505247,0.583,0.67,1
"KLHDC9",0.00218115847998378,-0.15312888008803,0.465,0.54,1
"SAMD10",0.00220884203010554,0.109836320490604,0.294,0.203,1
"RPTOR",0.00221200979121145,-0.157265558171535,0.512,0.611,1
"HSD11B2",0.00221537432480469,-0.157107741730776,0.415,0.496,1
"AC012414.3",0.00222061241569683,-0.111582161146985,0.164,0.244,1
"FSTL1",0.0022220290506494,0.167882317604651,0.688,0.631,1
"ADCY5",0.00223159182793673,0.0987791256176829,0.187,0.112,1
"ARHGAP45",0.00223625360037797,-0.160148779786967,0.426,0.521,1
"HSD17B12",0.00224271926066575,-0.121709550643127,0.302,0.396,1
"SYTL1",0.00224740780826453,0.132037561911694,0.553,0.46,1
"BBS7",0.00225004875207555,0.119303132752147,0.279,0.193,1
"CD2BP2",0.00225490154212675,0.123293676718076,0.922,0.89,1
"SNX7",0.00226154075034916,0.101128087598264,0.346,0.247,1
"PLEKHH3",0.00226487353554597,0.146038096544112,0.79,0.711,1
"RTEL1",0.00226832959089034,0.114059132911182,0.409,0.306,1
"RAP1GDS1",0.00227097790148543,-0.183069174173235,0.577,0.638,1
"KLHL28",0.00227317824627907,0.118101817492019,0.323,0.232,1
"KLF6",0.00227408898192973,-0.160988143057474,0.851,0.858,1
"GCLC",0.00227421376628851,-0.141382459837116,0.432,0.531,1
"CUL3",0.00227503026606141,-0.144439106834173,0.698,0.763,1
"HERC3",0.00227862750534329,0.119450978269821,0.294,0.205,1
"CLDND1",0.00227909205865795,-0.154863329205741,0.48,0.577,1
"EEF1AKNMT",0.00228179278096713,-0.147823437028967,0.771,0.858,1
"PSME3",0.00228601612415782,-0.147582864335077,0.883,0.897,1
"SHTN1",0.0022863851987984,-0.1597402637084,0.727,0.787,1
"ACOT7",0.00228686065212642,0.122683332367687,0.623,0.526,1
"TTC30B",0.00228957589984567,-0.109480117758072,0.208,0.296,1
"EIF2AK4",0.00228967081724861,0.133642329461218,0.587,0.489,1
"SLC25A53",0.0022951511476447,-0.120323512499081,0.157,0.237,1
"CFL2",0.00230157912737736,-0.157954117309664,0.363,0.44,1
"AC016747.1",0.0023207742127652,0.0968513941925523,0.174,0.103,1
"C9orf16",0.00233778037049433,0.141231652530912,0.945,0.892,1
"ZMAT5",0.00234210395976271,0.155571618398605,0.644,0.565,1
"SCYL1",0.0023421847158092,0.137106668410504,0.74,0.682,1
"ZNF503",0.00234242275489869,0.110686916023108,0.191,0.117,1
"ZNF780A",0.00235105896063265,-0.132479187514873,0.323,0.413,1
"MTF1",0.00235121952048427,-0.107863966363035,0.205,0.293,1
"ALKBH6",0.00235873505799605,-0.128779018672281,0.532,0.633,1
"TMEM170A",0.00236272580388344,-0.132535340409823,0.413,0.506,1
"PAK6",0.00236568718555,0.112998097635231,0.356,0.259,1
"CTSO",0.00236838392616436,0.123801029524346,0.415,0.318,1
"SNHG32",0.00237854942482184,0.163154335917244,0.629,0.545,1
"NUDT8",0.00238581017762812,0.10067930607965,0.168,0.098,1
"TAF7",0.00238871755106021,0.14122128417122,0.897,0.858,1
"FAM200B",0.00239815502444458,-0.13239027222466,0.327,0.421,1
"DEAF1",0.00239947522327509,0.153323095721893,0.606,0.521,1
"AC079414.3",0.00241655920478095,0.0861068912624542,0.13,0.068,1
"RBL2",0.00241711639617535,-0.150335162038729,0.568,0.636,1
"LRRN1",0.00241948966250394,-0.108677812615772,0.111,0.181,1
"TAF12",0.00242105059010312,0.140420132701832,0.491,0.394,1
"TBC1D24",0.00242287068847593,0.123632082346566,0.409,0.311,1
"GFM1",0.00243975103243796,-0.144653098020685,0.633,0.702,1
"GDPD5",0.00244497776373463,0.129992893925228,0.442,0.345,1
"GHR",0.00244614099403862,0.0721967287289939,0.101,0.046,1
"ARHGAP21",0.00244674048567494,-0.150335162038729,0.512,0.604,1
"RELB",0.00245817840733448,0.121293367927406,0.421,0.32,1
"POLR2A",0.00246093930855185,0.113668471269134,0.91,0.844,1
"SPC24",0.00247152992457639,0.114046529817479,0.275,0.188,1
"PTPDC1",0.00247839455642773,0.111117198778807,0.285,0.198,1
"SLC25A51",0.00248678674292777,-0.110036873262041,0.172,0.254,1
"BBS4",0.00248883050831897,0.112437276955822,0.369,0.271,1
"TMEM131",0.00250063592622382,-0.157279341640686,0.644,0.724,1
"FAM114A2",0.0025141455807492,0.0967517442125687,0.512,0.391,1
"EXD2",0.00251751891566156,-0.143439325378413,0.419,0.506,1
"ARHGAP32",0.00252253818418876,-0.140145273622226,0.396,0.484,1
"RUNDC1",0.00252746945522285,-0.145988308704504,0.503,0.594,1
"TMEM161B-AS1",0.00253357391454971,0.102099194001894,0.407,0.303,1
"GPR68",0.00253471692476335,0.112956661057036,0.21,0.134,1
"ZC3H14",0.00253920367243895,-0.138899058392731,0.522,0.616,1
"ZNF92",0.00254910475042182,0.100652151153915,0.218,0.139,1
"GRHL2",0.00255777407660034,-0.143983890283614,0.528,0.616,1
"GPR89B",0.00256134483728928,0.144077156309921,0.514,0.423,1
"TMEM170B",0.00256783202333537,-0.11373961920814,0.128,0.2,1
"THAP9",0.00256952675118644,0.103847931951904,0.178,0.108,1
"SEC11A",0.00257166589125326,0.135086618922801,0.809,0.753,1
"NBPF14",0.00257906718765502,0.0994081572410104,0.182,0.11,1
"NOC2L",0.00259310751788231,0.143693546853051,0.797,0.768,1
"CSRNP1",0.00259963582838717,0.143082946890116,0.568,0.474,1
"B3GNT2",0.00260105078303509,-0.109188290314401,0.358,0.465,1
"LTBP2",0.00261254125850418,0.140681656320945,0.568,0.467,1
"HOXC10",0.00261820119207624,-0.101136263603152,0.14,0.218,1
"UHRF1",0.00261829380646826,0.156328802670143,0.642,0.56,1
"FAM83D",0.00261916641569672,0.134408466374441,0.465,0.367,1
"ATP5F1C",0.00262200734077451,0.121350624588969,0.979,0.973,1
"UTP14A",0.00262209573180794,0.122137762954752,0.503,0.399,1
"YIPF1",0.00262561688241263,-0.134015667038429,0.583,0.672,1
"CCDC8",0.00262727823090988,0.0712317089593226,0.117,0.059,1
"JADE3",0.00262757337310831,-0.126381092135139,0.547,0.638,1
"SLC25A17",0.00263101779647706,-0.14201804216148,0.373,0.462,1
"THUMPD3-AS1",0.00264429011707027,0.140019109792245,0.65,0.55,1
"FKTN",0.00264550524659956,0.125515208726663,0.495,0.394,1
"MMAA",0.00264724251999881,0.106218246752724,0.205,0.13,1
"PIGO",0.00264963934461052,-0.145897001781219,0.633,0.704,1
"CD163L1",0.00266471052745567,-0.137138086276519,0.277,0.364,1
"SUGT1",0.00266889350318656,0.129846494306563,0.79,0.675,1
"ELOVL6",0.00267145252053919,0.10946908474353,0.258,0.174,1
"DCUN1D2",0.00267384187471631,0.139999369696317,0.633,0.538,1
"RHEBL1",0.0026747246763066,0.0917354489702318,0.176,0.105,1
"LRRC25",0.00267572246515388,0.104339809257225,0.212,0.134,1
"TALDO1",0.00268075694079739,-0.1338176741875,0.95,0.99,1
"TTC3",0.0026983969413062,0.141755489672263,0.908,0.895,1
"TBCC",0.00269940284816989,-0.190352849630656,0.633,0.67,1
"YARS2",0.00270019702224629,-0.162364677208451,0.361,0.438,1
"WHRN",0.00270442801386042,-0.140888700950276,0.403,0.491,1
"FANCI",0.002715323108298,0.142461662766232,0.524,0.43,1
"SCAMP2",0.0027316085147476,-0.14469391726725,0.757,0.819,1
"KIAA1671",0.00273578277110529,-0.132073596584715,0.415,0.509,1
"MAT2B",0.00274123317260503,0.123797162947979,0.847,0.814,1
"WWC1",0.0027471687732925,0.138031329067908,0.698,0.638,1
"DBNDD2",0.00274864349946704,0.16401763065875,0.797,0.77,1
"GRHPR",0.00275551218742033,-0.122740102190941,0.893,0.941,1
"NUDCD3",0.00276065321846,-0.132621084966675,0.87,0.897,1
"TNRC6C",0.00277060275747093,-0.127988284182281,0.415,0.509,1
"SPECC1L",0.00277453806199829,0.160417874382208,0.715,0.665,1
"SNX18",0.00277676651476624,-0.142035115374548,0.488,0.584,1
"TBC1D10B",0.00278093103325295,0.138367790482699,0.73,0.655,1
"MARK2",0.00278287634670926,-0.150960675669609,0.612,0.694,1
"AVEN",0.00278317212488021,0.127185813836723,0.371,0.279,1
"PAPSS1",0.00279502227958979,0.12420172249759,0.562,0.465,1
"ZNF619",0.00281179120459043,0.12182262906963,0.382,0.289,1
"SYNRG",0.0028119916069021,-0.136609133094705,0.488,0.584,1
"ARHGAP31",0.00281212539656221,0.0884516975483879,0.222,0.142,1
"ASL",0.002836824592152,0.150692276972186,0.671,0.577,1
"FAM89A",0.00283707869473746,0.0820182641855593,0.119,0.061,1
"ZNF395",0.00283717475243045,0.134723544933334,0.589,0.487,1
"INTS4",0.0028489364953236,0.109243499153439,0.298,0.21,1
"SLC25A22",0.00286856136959207,0.118361427080813,0.451,0.35,1
"PSTPIP2",0.00287195751031544,0.137361298029334,0.442,0.355,1
"PIGF",0.00287955252281202,-0.146523160729118,0.358,0.445,1
"CRB3",0.0028807884819334,0.158773496614066,0.633,0.572,1
"SMARCE1",0.0028889677849302,-0.136141559465288,0.937,0.949,1
"STAB1",0.00288961808884058,0.141159369915009,0.539,0.447,1
"TIMM23",0.00289238912285615,-0.146127741717789,0.7,0.785,1
"FZR1",0.00289330067864794,0.155737477226985,0.644,0.582,1
"ZNF701",0.00289601629694706,-0.128173988241569,0.306,0.396,1
"ZNF860",0.00290414170839906,0.0818499533483287,0.109,0.054,1
"RAB27B",0.00290422486427719,-0.139708176901195,0.616,0.692,1
"CAPN9",0.00291329182715454,-0.137824158275288,0.212,0.291,1
"SELENOH",0.00292946772451237,0.112978727531098,1,0.998,1
"FER",0.00293408981286943,0.102974962848147,0.27,0.186,1
"SCFD2",0.00293709291031431,0.0920342091212163,0.294,0.2,1
"FAM193B",0.00294030379698209,0.147393019950401,0.816,0.765,1
"BEX5",0.00294534510635376,0.0802458024589715,0.174,0.103,1
"TNFSF15",0.00294682034037516,0.0791355686512929,0.103,0.049,1
"COX15",0.00295274610914012,0.131420086463375,0.673,0.599,1
"LARP7",0.00295442082985662,0.148826745229786,0.53,0.425,1
"PEX6",0.00295795774687254,-0.104051932769904,0.247,0.34,1
"AL031058.1",0.00296482799790947,-0.112541026875402,0.145,0.22,1
"DVL2",0.00296616112722786,0.132590243967398,0.461,0.367,1
"SMAD4",0.00297011236799669,0.127918704399036,0.883,0.844,1
"PCSK4",0.00297422146268475,-0.0807385407028437,0.078,0.139,1
"ZFC3H1",0.00298428197711591,0.147965767192419,0.757,0.726,1
"ING3",0.00298454038475056,0.102524935213194,0.201,0.127,1
"AL359513.1",0.00301791717472562,0.0764160672977009,0.109,0.054,1
"POU2F1",0.00301863532901111,-0.140041983525107,0.369,0.462,1
"MINDY1",0.00303188841775631,0.142099538539141,0.677,0.616,1
"OGFOD3",0.0030356292685855,-0.144179111966027,0.566,0.628,1
"HIST2H2AC",0.00304376789360251,0.0785065102739582,0.109,0.054,1
"EIF2A",0.00305039896377099,-0.173525401502364,0.633,0.685,1
"CBX8",0.00305717288606318,0.133648064466419,0.486,0.401,1
"STS",0.0030685616021629,-0.137146222822527,0.231,0.313,1
"CARD11",0.00307077417221597,0.0741759101533846,0.126,0.066,1
"MRPL21",0.00307141321571409,0.159418218902531,0.721,0.694,1
"MTREX",0.00307396630479671,-0.135161892229043,0.56,0.65,1
"CTDSP1",0.00307408638562177,-0.147765168685862,0.795,0.848,1
"RSAD1",0.00307794519977792,0.141373430508685,0.604,0.509,1
"AF117829.1",0.003085570432295,-0.122184906450488,0.266,0.355,1
"NUP37",0.00308599194015193,0.134482303308606,0.474,0.379,1
"SEL1L",0.0030932208929554,-0.138067220366823,0.767,0.831,1
"BAD",0.00309651252630691,0.150949991774773,0.801,0.765,1
"ARIH1",0.00310419638108744,-0.159576117980328,0.472,0.55,1
"ORMDL1",0.00311971114671314,-0.136370351877706,0.528,0.631,1
"KLHDC2",0.00312189658870962,0.124267826877582,0.807,0.765,1
"NAA60",0.00312399945492866,0.141749923708437,0.767,0.716,1
"RAB3D",0.00312639216962867,0.151597877860077,0.763,0.716,1
"AL390294.1",0.00312697369052666,0.119004950167346,0.356,0.264,1
"BTN3A2",0.0031297106122893,0.114707721612435,0.394,0.301,1
"NUCB1",0.00314266727403444,-0.119800582871006,0.939,0.968,1
"MINDY2",0.00314423516216464,0.113501931630162,0.314,0.225,1
"C11orf74",0.00315060971274076,0.113460187585921,0.363,0.271,1
"SDHB",0.0031530135490964,0.12513065278643,0.79,0.721,1
"CYB5A",0.00315707272415418,-0.14062233676011,0.943,0.966,1
"AC093525.6",0.00316019418150061,0.102546527434174,0.197,0.125,1
"REPIN1",0.00316164131654697,0.120022185754853,0.943,0.927,1
"AL035071.1",0.00316668896471565,0.109710269253102,0.432,0.33,1
"UQCRFS1",0.00317799949784317,-0.132587278800586,0.941,0.983,1
"THPO",0.00318082321990268,0.106582517690372,0.354,0.259,1
"CCDC167",0.00319829878756873,-0.139739381709891,0.834,0.888,1
"SLC43A2",0.00320130500657974,0.130576604783414,0.444,0.352,1
"LEF1",0.00321080449331802,0.120545327258241,0.268,0.188,1
"FBLN1",0.00321231807822211,-0.144720562541303,0.583,0.702,1
"DHRS1",0.00321282574184915,-0.130156293278923,0.396,0.484,1
"RAP1A",0.0032209761042949,-0.140658404032094,0.583,0.689,1
"CNNM2",0.00322311193511266,0.107914994982732,0.226,0.149,1
"ALKBH4",0.00322335259579879,0.0953782944537365,0.279,0.191,1
"YIPF5",0.00322739634707528,0.16167738483299,0.706,0.648,1
"PHGDH",0.00322846647119789,0.0930470846820611,0.18,0.11,1
"SDSL",0.00323138670215267,0.162960328811148,0.556,0.494,1
"CCDC58",0.00323236871859405,-0.127619761847441,0.342,0.433,1
"HERC2",0.00325127484867101,-0.142816852072564,0.472,0.555,1
"SURF2",0.00326066327721879,0.152247415698335,0.535,0.452,1
"LYPD5",0.00326397628455875,0.0813896147159349,0.122,0.064,1
"TPSAB1",0.00326527558072402,0.178382365506169,0.235,0.159,1
"HNRNPM",0.00327262350723773,0.116768554177216,0.979,0.958,1
"GNAZ",0.00327296618885264,0.112318001602036,0.216,0.142,1
"MOAP1",0.00328577121042205,-0.141670639931046,0.566,0.655,1
"PIGQ",0.00329083854599667,0.158977922197951,0.826,0.804,1
"ZNF430",0.00329870496588768,0.0950562643093441,0.201,0.127,1
"WDR91",0.00330646929407202,0.0910508885963448,0.249,0.166,1
"C11orf24",0.0033125784260526,0.11996036594686,0.411,0.318,1
"GRIPAP1",0.00331435502386666,0.145407582360464,0.65,0.572,1
"PLOD2",0.00331848794690408,0.135663581554321,0.438,0.342,1
"SLC39A11",0.00332095465781641,-0.159352653166757,0.876,0.917,1
"CCL2",0.0033242294233315,-0.227056291422703,0.484,0.562,1
"HSPG2",0.00332574912013676,0.159022551012951,0.864,0.804,1
"RFX2",0.00333174507152321,0.0811806445722837,0.191,0.117,1
"KLHL36",0.00333581970292409,-0.143224146017878,0.564,0.628,1
"WWP1",0.0033393100565568,-0.108702225971345,0.981,0.966,1
"AC015912.3",0.00334227198284589,0.0978184319069212,0.344,0.249,1
"ARNT",0.00334388144920889,0.124287218070277,0.631,0.538,1
"TATDN1",0.00335620822006864,0.149278456108514,0.704,0.628,1
"SPG21",0.00337064307663892,-0.146002005241427,0.801,0.839,1
"NUP42",0.00337240520242215,-0.138632919414411,0.319,0.401,1
"TMLHE",0.00337789480220368,-0.11834356600597,0.229,0.313,1
"SLC25A14",0.00338190882142264,0.11996036594686,0.411,0.315,1
"ZBTB40",0.00338247602646056,0.100578896289189,0.363,0.264,1
"MANSC1",0.00338441964920736,-0.143885911062489,0.501,0.584,1
"PSMC3IP",0.00338898348005242,0.103687448838744,0.403,0.306,1
"IDUA",0.00339594475183051,-0.142515960298749,0.583,0.66,1
"HHAT",0.00340168753850084,-0.119664914471973,0.264,0.352,1
"GPD2",0.00341134892026851,-0.141225976238986,0.476,0.557,1
"TIMM10B",0.00344593341545178,0.119791059302413,0.725,0.643,1
"PON2",0.00345068353588855,-0.124813987029132,0.463,0.553,1
"GSS",0.00345502440902472,-0.154381603705486,0.589,0.667,1
"ARSG",0.00346421009888496,-0.134137934510927,0.275,0.364,1
"ABHD3",0.00346727681956864,-0.146315992863564,0.438,0.511,1
"MFF",0.0034900150837911,-0.126171999517326,0.66,0.746,1
"GAB1",0.00349180628225595,0.122578493842524,0.476,0.379,1
"MCRS1",0.0035033094104281,0.122863685144512,0.86,0.807,1
"ZDHHC21",0.00350854001486659,-0.131621768441107,0.363,0.447,1
"TAF3",0.00351375750228537,0.111354985051434,0.308,0.22,1
"PXN-AS1",0.00352240705156266,0.113501931630162,0.312,0.225,1
"TEX261",0.0035244432840999,-0.126559332179474,0.633,0.721,1
"ZC3H12A",0.00352928000802481,-0.124975832127986,0.505,0.594,1
"SLC6A8",0.0035354593273424,0.104069548859753,0.432,0.325,1
"MTSS1",0.0035376913445345,-0.119625688524601,0.294,0.379,1
"MRPL51",0.00354400913455155,-0.101803881699809,0.992,0.99,1
"EDNRA",0.00355300782874682,0.119148494771304,0.304,0.22,1
"CYB5RL",0.00356949718252521,0.0932851817457019,0.216,0.139,1
